category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context
open_class,neutral,dictionary,anisette,factor,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is anisette. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is factor. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,die,grave,veal,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is grave. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is veal. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,different,awkward,dart,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is awkward. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is dart. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dime,penny,spots,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is penny. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is spots. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dinner,cafe,join,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is cafe. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is join. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dinosaur,creature,poor,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is creature. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is poor. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,direct,point,wedding,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is point. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is wedding. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,direction,clockwise,scientist,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is clockwise. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is scientist. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,directions,instruct,hung,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is instruct. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hung. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dirt,fill,dull,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fill. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is dull. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dirty,lice,suds,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is lice. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is suds. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,disagree,argue,compose,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is argue. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is compose. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,disagreement,argument,seam,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is argument. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is seam. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,disappear,perish,mature,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is perish. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is mature. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,disc,computer,careless,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is computer. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is careless. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,disease,treatment,remover,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is treatment. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is remover. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,disgusting,crude,monarch,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is crude. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is monarch. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dish,rinse,life,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is rinse. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is life. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dishes,scrub,nature,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is scrub. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is nature. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,ditch,grove,attack,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is grove. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is attack. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dive,swan,dime,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is swan. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is dime. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,doctor,physical,soak,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is physical. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is soak. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,doe,stag,nail,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stag. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is nail. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dog,pluto,roach,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is pluto. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is roach. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,doll,toy,button,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is toy. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is button. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dollar,pound,question,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is pound. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is question. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dollars,fund,rooster,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fund. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is rooster. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dolphin,fin,sheet,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fin. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sheet. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,donkey,zebra,chef,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is zebra. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is chef. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,door,hatch,dustpan,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hatch. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is dustpan. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dots,spots,orient,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is spots. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is orient. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drain,plumber,will,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is plumber. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is will. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,draw,artist,fever,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is artist. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fever. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dream,possible,technology,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is possible. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is technology. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dress,wear,athlete,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is wear. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is athlete. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drink,alcohol,perish,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is alcohol. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is perish. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drip,faucet,swatter,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is faucet. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is swatter. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drive,van,hornet,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is van. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hornet. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,driver,truck,safe,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is truck. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is safe. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,driving,license,dough,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is license. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is dough. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drop,spill,belly,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is spill. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is belly. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drug,acid,nose,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is acid. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is nose. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drugs,heroin,retain,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is heroin. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is retain. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,drunk,stoned,condition,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stoned. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is condition. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dry,thirsty,estimate,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is thirsty. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is estimate. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,duck,mongoose,fungus,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is mongoose. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fungus. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dull,tarnish,remember,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is tarnish. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is remember. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dumb,idiot,courageous,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is idiot. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is courageous. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dusk,evening,prove,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is evening. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is prove. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,dust,cleaning,missile,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is cleaning. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is missile. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,ear,eye,graceful,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is eye. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is graceful. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,early,morning,core,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is morning. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is core. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,earth,matter,blot,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is matter. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is blot. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,earthquake,evacuate,well,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is evacuate. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is well. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,east,direction,stewardess,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is direction. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stewardess. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,easy,tranquil,healthy,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is tranquil. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is healthy. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,eat,banquet,thermometer,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is banquet. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is thermometer. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,egg,protein,content,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is protein. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is content. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,eggs,row,mend,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is row. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is mend. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,egypt,camel,gallop,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is camel. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is gallop. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,elect,ballot,breast,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is ballot. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is breast. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,electric,charge,adventure,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is charge. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is adventure. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,electricity,amp,bury,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is amp. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is bury. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,elephant,husk,tunnel,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is husk. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is tunnel. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,elevator,up,violent,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is up. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is violent. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,emergency,siren,waste,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is siren. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is waste. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,emotion,expression,storage,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is expression. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is storage. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,empire,dynasty,scar,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is dynasty. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is scar. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,employer,boss,ridicule,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is boss. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is ridicule. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,empty,without,blubber,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is without. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is blubber. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,encourage,recommend,politician,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is recommend. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is politician. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,end,summary,nitrogen,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is summary. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is nitrogen. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,ending,nerves,baker,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is nerves. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is baker. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,enemy,friendship,back,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is friendship. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is back. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,energy,energetic,sweetheart,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is energetic. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sweetheart. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,england,royal,banker,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is royal. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is banker. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,english,comma,notify,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is comma. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is notify. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,enter,entry,empire,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is entry. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is empire. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,environment,pollution,boss,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is pollution. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is boss. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,even,truce,shelf,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is truce. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is shelf. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,evidence,trace,royal,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is trace. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is royal. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,evil,harm,poison,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is harm. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is poison. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,exact,identical,wear,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is identical. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is wear. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,example,instance,erupt,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is instance. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is erupt. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,excited,fun,guard,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fun. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is guard. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,excuse,explain,antler,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is explain. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is antler. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,exercise,headband,vehicle,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is headband. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is vehicle. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,exit,escape,sting,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is escape. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sting. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,expensive,text,research,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is text. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is research. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,experiment,procedure,upstairs,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is procedure. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is upstairs. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,explain,justify,tar,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is justify. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is tar. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,explode,atomic,luggage,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is atomic. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is luggage. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,explosion,population,brandy,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is population. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is brandy. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,eye,look,moose,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is look. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is moose. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,eyes,wake,lubricate,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is wake. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is lubricate. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,face,powder,antique,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is powder. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is antique. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fail,cheat,criticize,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is cheat. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is criticize. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,failure,flunk,race,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is flunk. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is race. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,faint,lightheaded,methodist,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is lightheaded. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is methodist. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fair,justice,revolution,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is justice. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is revolution. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,faith,trust,hearing,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is trust. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hearing. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fake,mimic,moral,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is mimic. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is moral. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fall,stand,hustle,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stand. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hustle. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,family,home,style,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is home. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is style. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fantasy,ecstasy,protect,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is ecstasy. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is protect. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,far,local,monument,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is local. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is monument. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,farm,rooster,attendance,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is rooster. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is attendance. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fashion,orderly,command,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is orderly. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is command. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fast,hustle,marines,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hustle. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is marines. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fat,weigh,spit,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is weigh. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is spit. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,father,nun,decoration,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is nun. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is decoration. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fear,scream,presence,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is scream. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is presence. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,feel,stroke,bandanna,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stroke. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is bandanna. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,feeling,jealousy,ethics,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is jealousy. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is ethics. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,feet,web,spell,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is web. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is spell. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,female,attractive,wrap,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is attractive. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is wrap. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fence,boundary,chromosomes,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is boundary. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is chromosomes. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fiction,fairytale,steak,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fairytale. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is steak. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,field,football,surprise,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is football. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is surprise. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fight,scar,stalk,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is scar. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stalk. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fighter,lover,dove,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is lover. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is dove. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,film,reel,stolen,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is reel. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stolen. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,find,hunt,economy,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hunt. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is economy. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,finger,appendage,comedy,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is appendage. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is comedy. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,finish,adjourn,god,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is adjourn. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is god. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,finished,through,habit,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is through. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is habit. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fire,engine,pin,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is engine. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is pin. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fish,fond,accurate,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fond. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is accurate. the last word of this sentence is [MASK] . [SEP]
