target,related,unrelated,relation,context,constraint,entropy
sign,traffic,fairy,forward phrasal associate,[CLS] he hit a [MASK] on the freeway . [SEP],0.839838981628418,1.806196689605713
sign,billboard,loving,supraordinate,[CLS] joe took it as a [MASK] and climbed inside . [SEP],0.6403070092201233,2.1193461418151855
sign,traffic,fairy,forward phrasal associate,[CLS] joe took it as a [MASK] and climbed inside . [SEP],0.6403070092201233,2.1193461418151855
sign,billboard,loving,supraordinate,[CLS] barry decided to [MASK] up for the unicycle riding classes . [SEP],0.9839795827865601,0.1978989541530609
sign,traffic,fairy,forward phrasal associate,[CLS] barry decided to [MASK] up for the unicycle riding classes . [SEP],0.9839795827865601,0.1978989541530609
sign,billboard,loving,supraordinate,[CLS] tim bought a stop [MASK] at a garage sale . [SEP],0.9204126596450806,0.9598872065544128
sign,traffic,fairy,forward phrasal associate,[CLS] tim bought a stop [MASK] at a garage sale . [SEP],0.9204126596450806,0.9598872065544128
sign,billboard,loving,supraordinate,[CLS] his uncle asked johnny 's mom if he could [MASK] him up for boxing . [SEP],0.8072376847267151,1.3182473182678223
sign,traffic,fairy,forward phrasal associate,[CLS] his uncle asked johnny 's mom if he could [MASK] him up for boxing . [SEP],0.8072376847267151,1.3182473182678223
sign,billboard,loving,supraordinate,[CLS] she begged her parents to [MASK] her up for ice skating lessons . [SEP],0.9611603617668152,0.34120607376098633
sign,traffic,fairy,forward phrasal associate,[CLS] she begged her parents to [MASK] her up for ice skating lessons . [SEP],0.9611603617668152,0.34120607376098633
silly,ridiculous,proverb,synonym,[CLS] but gina did n't want to tell tami and seem like a [MASK] little girl . [SEP],0.10755995661020279,6.386419773101807
silly,foolish,another,synonym,[CLS] but gina did n't want to tell tami and seem like a [MASK] little girl . [SEP],0.10755995661020279,6.386419773101807
silly,ridiculous,proverb,synonym,[CLS] he decided to dress as a superhero in a [MASK] get up . [SEP],0.21382415294647217,6.5727434158325195
silly,foolish,another,synonym,[CLS] he decided to dress as a superhero in a [MASK] get up . [SEP],0.21382415294647217,6.5727434158325195
silly,ridiculous,proverb,synonym,[CLS] kat laughed at herself when she realized how [MASK] her fright was . [SEP],0.38517263531684875,4.884176731109619
silly,foolish,another,synonym,[CLS] kat laughed at herself when she realized how [MASK] her fright was . [SEP],0.38517263531684875,4.884176731109619
silly,ridiculous,proverb,synonym,"[CLS] i expected some [MASK] gossip , [SEP]",0.26794442534446716,6.683928489685059
silly,foolish,another,synonym,"[CLS] i expected some [MASK] gossip , [SEP]",0.26794442534446716,6.683928489685059
silly,ridiculous,proverb,synonym,[CLS] jonathan was a [MASK] type of man . [SEP],0.3219165503978729,6.712123870849609
silly,foolish,another,synonym,[CLS] jonathan was a [MASK] type of man . [SEP],0.3219165503978729,6.712123870849609
silly,ridiculous,proverb,synonym,[CLS] one of my friends talk me that fasting each other was a [MASK] idea . [SEP],0.6260197758674622,1.706510305404663
silly,foolish,another,synonym,[CLS] one of my friends talk me that fasting each other was a [MASK] idea . [SEP],0.6260197758674622,1.706510305404663
silly,ridiculous,proverb,synonym,"[CLS] and if you get bored of them , you can inhale them for [MASK] voices . [SEP]",0.6223107576370239,2.0755224227905273
silly,foolish,another,synonym,"[CLS] and if you get bored of them , you can inhale them for [MASK] voices . [SEP]",0.6223107576370239,2.0755224227905273
silly,ridiculous,proverb,synonym,[CLS] tim felt [MASK] and cleaned it up . [SEP],0.8271390199661255,1.4877887964248657
silly,foolish,another,synonym,[CLS] tim felt [MASK] and cleaned it up . [SEP],0.8271390199661255,1.4877887964248657
silly,ridiculous,proverb,synonym,[CLS] his friends would tell him it was just [MASK] superstition . [SEP],0.8176066875457764,1.8237502574920654
silly,foolish,another,synonym,[CLS] his friends would tell him it was just [MASK] superstition . [SEP],0.8176066875457764,1.8237502574920654
silly,ridiculous,proverb,synonym,[CLS] she asked his mother if she should buy it since [MASK] string is messy . [SEP],0.9517484307289124,0.4354444742202759
silly,foolish,another,synonym,[CLS] she asked his mother if she should buy it since [MASK] string is messy . [SEP],0.9517484307289124,0.4354444742202759
simple,plain,landscape,forward phrasal associate,"[CLS] next to the other expert - looking models , it looked sloppy and [MASK] . [SEP]",0.05818263068795204,8.563192367553711
simple,complicated,truce,antonym,"[CLS] next to the other expert - looking models , it looked sloppy and [MASK] . [SEP]",0.05818263068795204,8.563192367553711
simple,plain,landscape,forward phrasal associate,[CLS] he thought it would be [MASK] . [SEP],0.12447316199541092,6.523662567138672
simple,complicated,truce,antonym,[CLS] he thought it would be [MASK] . [SEP],0.12447316199541092,6.523662567138672
simple,plain,landscape,forward phrasal associate,[CLS] he felt embarrassed for overlooking such a [MASK] problem . [SEP],0.2699870467185974,5.00250768661499
simple,complicated,truce,antonym,[CLS] he felt embarrassed for overlooking such a [MASK] problem . [SEP],0.2699870467185974,5.00250768661499
simple,plain,landscape,forward phrasal associate,[CLS] she kept the tune [MASK] so maybe it would learn it . [SEP],0.34976062178611755,5.543508529663086
simple,complicated,truce,antonym,[CLS] she kept the tune [MASK] so maybe it would learn it . [SEP],0.34976062178611755,5.543508529663086
simple,plain,landscape,forward phrasal associate,[CLS] the tree method was [MASK] and easy for everyone to learn ! [SEP],0.47976869344711304,3.737506866455078
simple,complicated,truce,antonym,[CLS] the tree method was [MASK] and easy for everyone to learn ! [SEP],0.47976869344711304,3.737506866455078
simple,plain,landscape,forward phrasal associate,[CLS] but the [MASK] color scheme proved to be very attractive . [SEP],0.6677058935165405,4.042707920074463
simple,complicated,truce,antonym,[CLS] but the [MASK] color scheme proved to be very attractive . [SEP],0.6677058935165405,4.042707920074463
simple,plain,landscape,forward phrasal associate,[CLS] my mom used to always struggle with [MASK] computer tasks . [SEP],0.6291049718856812,2.5952816009521484
simple,complicated,truce,antonym,[CLS] my mom used to always struggle with [MASK] computer tasks . [SEP],0.6291049718856812,2.5952816009521484
simple,plain,landscape,forward phrasal associate,[CLS] then he sounded out [MASK] words . [SEP],0.635652482509613,2.214224338531494
simple,complicated,truce,antonym,[CLS] then he sounded out [MASK] words . [SEP],0.635652482509613,2.214224338531494
simple,plain,landscape,forward phrasal associate,"[CLS] luckily , the pot was pretty [MASK] to fix . [SEP]",0.8278019428253174,1.0663468837738037
simple,complicated,truce,antonym,"[CLS] luckily , the pot was pretty [MASK] to fix . [SEP]",0.8278019428253174,1.0663468837738037
simple,plain,landscape,forward phrasal associate,"[CLS] she could n't in her head and the customer said , ca n't do [MASK] math ? [SEP]",0.9496570229530334,0.5354599952697754
simple,complicated,truce,antonym,"[CLS] she could n't in her head and the customer said , ca n't do [MASK] math ? [SEP]",0.9496570229530334,0.5354599952697754
sing,song,sharp,unclassified,[CLS] leo liked to [MASK] . [SEP],0.05334710702300072,7.604550838470459
sing,harmony,string,unclassified,[CLS] leo liked to [MASK] . [SEP],0.05334710702300072,7.604550838470459
sing,song,sharp,unclassified,[CLS] joel told everyone that he would n't [MASK] . [SEP],0.17451927065849304,6.201877593994141
sing,harmony,string,unclassified,[CLS] joel told everyone that he would n't [MASK] . [SEP],0.17451927065849304,6.201877593994141
sing,song,sharp,unclassified,[CLS] berly did not quit and what she did is she [MASK] her song . [SEP],0.19428499042987823,5.695631980895996
sing,harmony,string,unclassified,[CLS] berly did not quit and what she did is she [MASK] her song . [SEP],0.19428499042987823,5.695631980895996
sing,song,sharp,unclassified,[CLS] she was finally able to [MASK] a clear note . [SEP],0.36721810698509216,3.6562888622283936
sing,harmony,string,unclassified,[CLS] she was finally able to [MASK] a clear note . [SEP],0.36721810698509216,3.6562888622283936
sing,song,sharp,unclassified,[CLS] soon she had ten camp - themed parodies the kids loved to [MASK] . [SEP],0.5659075975418091,2.6069626808166504
sing,harmony,string,unclassified,[CLS] soon she had ten camp - themed parodies the kids loved to [MASK] . [SEP],0.5659075975418091,2.6069626808166504
sing,song,sharp,unclassified,"[CLS] one day , she decided to [MASK] to judges . [SEP]",0.67848140001297,2.9831032752990723
sing,harmony,string,unclassified,"[CLS] one day , she decided to [MASK] to judges . [SEP]",0.67848140001297,2.9831032752990723
sing,song,sharp,unclassified,"[CLS] he heard the birds [MASK] , the wind blow and the crickets creak . [SEP]",0.8055052161216736,1.415916919708252
sing,harmony,string,unclassified,"[CLS] he heard the birds [MASK] , the wind blow and the crickets creak . [SEP]",0.8055052161216736,1.415916919708252
sing,song,sharp,unclassified,[CLS] her parents forced her to [MASK] and play piano but she hated it . [SEP],0.9505748152732849,0.45346206426620483
sing,harmony,string,unclassified,[CLS] her parents forced her to [MASK] and play piano but she hated it . [SEP],0.9505748152732849,0.45346206426620483
sing,song,sharp,unclassified,[CLS] she did n't [MASK] or play instruments- she just appreciated sound . [SEP],0.9520725011825562,0.5533823370933533
sing,harmony,string,unclassified,[CLS] she did n't [MASK] or play instruments- she just appreciated sound . [SEP],0.9520725011825562,0.5533823370933533
sing,song,sharp,unclassified,[CLS] the music artist began to [MASK] and dance . [SEP],0.9401566386222839,0.7450144290924072
sing,harmony,string,unclassified,[CLS] the music artist began to [MASK] and dance . [SEP],0.9401566386222839,0.7450144290924072
sink,float,glance,antonym,[CLS] andrew tasted the milk and spit it out into the [MASK] . [SEP],0.07117955386638641,7.009106159210205
sink,ship,munch,perceptual property,[CLS] andrew tasted the milk and spit it out into the [MASK] . [SEP],0.07117955386638641,7.009106159210205
sink,float,glance,antonym,[CLS] josh did n't realize the knife was in the [MASK] . [SEP],0.1320122331380844,7.17024040222168
sink,ship,munch,perceptual property,[CLS] josh did n't realize the knife was in the [MASK] . [SEP],0.1320122331380844,7.17024040222168
sink,float,glance,antonym,[CLS] the boat began to [MASK] and flipped over . [SEP],0.15447990596294403,5.2254438400268555
sink,ship,munch,perceptual property,[CLS] the boat began to [MASK] and flipped over . [SEP],0.15447990596294403,5.2254438400268555
sink,float,glance,antonym,"[CLS] each day , the kids left empty bowls of oatmeal in the [MASK] . [SEP]",0.3893129825592041,4.930346965789795
sink,ship,munch,perceptual property,"[CLS] each day , the kids left empty bowls of oatmeal in the [MASK] . [SEP]",0.3893129825592041,4.930346965789795
sink,float,glance,antonym,[CLS] hailey 's father was upset that she left the [MASK] filled with dishes . [SEP],0.47473353147506714,2.8573288917541504
sink,ship,munch,perceptual property,[CLS] hailey 's father was upset that she left the [MASK] filled with dishes . [SEP],0.47473353147506714,2.8573288917541504
sink,float,glance,antonym,[CLS] i am glad i cleaned up the [MASK] because plumbers charge by the hour . [SEP],0.5834537744522095,3.9952614307403564
sink,ship,munch,perceptual property,[CLS] i am glad i cleaned up the [MASK] because plumbers charge by the hour . [SEP],0.5834537744522095,3.9952614307403564
sink,float,glance,antonym,[CLS] everyone was worried that the boat might [MASK] . [SEP],0.7927491068840027,1.8826570510864258
sink,ship,munch,perceptual property,[CLS] everyone was worried that the boat might [MASK] . [SEP],0.7927491068840027,1.8826570510864258
sink,float,glance,antonym,[CLS] he even cleaned the dishes in the [MASK] . [SEP],0.7148727178573608,2.323131799697876
sink,ship,munch,perceptual property,[CLS] he even cleaned the dishes in the [MASK] . [SEP],0.7148727178573608,2.323131799697876
sink,float,glance,antonym,[CLS] his car crashed into the ocean and started to [MASK] . [SEP],0.7924602627754211,1.6229907274246216
sink,ship,munch,perceptual property,[CLS] his car crashed into the ocean and started to [MASK] . [SEP],0.7924602627754211,1.6229907274246216
sink,float,glance,antonym,[CLS] her dirty dishes were piled up in the [MASK] . [SEP],0.9722691774368286,0.27990633249282837
sink,ship,munch,perceptual property,[CLS] her dirty dishes were piled up in the [MASK] . [SEP],0.9722691774368286,0.27990633249282837
sister,twin,asphalt,supraordinate,[CLS] mall security located her little [MASK] for jade . [SEP],0.08239881694316864,7.863007068634033
sister,annoy,radiator,unclassified,[CLS] mall security located her little [MASK] for jade . [SEP],0.08239881694316864,7.863007068634033
sister,twin,asphalt,supraordinate,[CLS] her [MASK] was n't very nice . [SEP],0.09905032813549042,7.36149787902832
sister,annoy,radiator,unclassified,[CLS] her [MASK] was n't very nice . [SEP],0.09905032813549042,7.36149787902832
sister,twin,asphalt,supraordinate,[CLS] he and i agreed to keep it a secret from his [MASK] . [SEP],0.2986515164375305,2.8901777267456055
sister,annoy,radiator,unclassified,[CLS] he and i agreed to keep it a secret from his [MASK] . [SEP],0.2986515164375305,2.8901777267456055
sister,twin,asphalt,supraordinate,[CLS] she learns that her [MASK] has been committing crime using her name . [SEP],0.2974357008934021,3.351832866668701
sister,annoy,radiator,unclassified,[CLS] she learns that her [MASK] has been committing crime using her name . [SEP],0.2974357008934021,3.351832866668701
sister,twin,asphalt,supraordinate,"[CLS] one day as we were playing , my [MASK] fell and cut up her feet . [SEP]",0.3804114758968353,2.903378963470459
sister,annoy,radiator,unclassified,"[CLS] one day as we were playing , my [MASK] fell and cut up her feet . [SEP]",0.3804114758968353,2.903378963470459
sister,twin,asphalt,supraordinate,[CLS] doris was depressed because her younger [MASK] was getting married . [SEP],0.5762372016906738,1.4556612968444824
sister,annoy,radiator,unclassified,[CLS] doris was depressed because her younger [MASK] was getting married . [SEP],0.5762372016906738,1.4556612968444824
sister,twin,asphalt,supraordinate,[CLS] she had a twin [MASK] . [SEP],0.572266161441803,1.2005512714385986
sister,annoy,radiator,unclassified,[CLS] she had a twin [MASK] . [SEP],0.572266161441803,1.2005512714385986
sister,twin,asphalt,supraordinate,[CLS] this was a hard decision since her [MASK] a newly single mom . [SEP],0.8036417365074158,0.7825171947479248
sister,annoy,radiator,unclassified,[CLS] this was a hard decision since her [MASK] a newly single mom . [SEP],0.8036417365074158,0.7825171947479248
sister,twin,asphalt,supraordinate,[CLS] my cousin 's younger [MASK] came to a wedding with a man . [SEP],0.8952117562294006,0.735763430595398
sister,annoy,radiator,unclassified,[CLS] my cousin 's younger [MASK] came to a wedding with a man . [SEP],0.8952117562294006,0.735763430595398
sister,twin,asphalt,supraordinate,[CLS] chase lived with three brothers and a [MASK] . [SEP],0.9915390610694885,0.0961056500673294
sister,annoy,radiator,unclassified,[CLS] chase lived with three brothers and a [MASK] . [SEP],0.9915390610694885,0.0961056500673294
sit,lap,vulnerable,action,"[CLS] he taught rex to [MASK] , roll over , and beg . [SEP]",0.09524472802877426,7.094326496124268
sit,stool,beware,functional property,"[CLS] he taught rex to [MASK] , roll over , and beg . [SEP]",0.09524472802877426,7.094326496124268
sit,lap,vulnerable,action,[CLS] at first i thought i had taught the cat to [MASK] . [SEP],0.09216158092021942,5.87959098815918
sit,stool,beware,functional property,[CLS] at first i thought i had taught the cat to [MASK] . [SEP],0.09216158092021942,5.87959098815918
sit,lap,vulnerable,action,[CLS] he can now [MASK] and stand . [SEP],0.21154139935970306,4.799005508422852
sit,stool,beware,functional property,[CLS] he can now [MASK] and stand . [SEP],0.21154139935970306,4.799005508422852
sit,lap,vulnerable,action,"[CLS] he would [MASK] amy on his lap , and read to her from national geographic . [SEP]",0.4555331766605377,3.136014461517334
sit,stool,beware,functional property,"[CLS] he would [MASK] amy on his lap , and read to her from national geographic . [SEP]",0.4555331766605377,3.136014461517334
sit,lap,vulnerable,action,[CLS] he would just [MASK] in front of the ac unit all day . [SEP],0.4878101646900177,1.7519325017929077
sit,stool,beware,functional property,[CLS] he would just [MASK] in front of the ac unit all day . [SEP],0.4878101646900177,1.7519325017929077
sit,lap,vulnerable,action,[CLS] we [MASK] and rock in the old rocking chair . [SEP],0.5264155268669128,3.658012866973877
sit,stool,beware,functional property,[CLS] we [MASK] and rock in the old rocking chair . [SEP],0.5264155268669128,3.658012866973877
sit,lap,vulnerable,action,[CLS] they had to [MASK] at the very top . [SEP],0.6465199589729309,2.5366854667663574
sit,stool,beware,functional property,[CLS] they had to [MASK] at the very top . [SEP],0.6465199589729309,2.5366854667663574
sit,lap,vulnerable,action,[CLS] she wanted to skip the game or [MASK] on the bench . [SEP],0.7870087027549744,1.5005600452423096
sit,stool,beware,functional property,[CLS] she wanted to skip the game or [MASK] on the bench . [SEP],0.7870087027549744,1.5005600452423096
sit,lap,vulnerable,action,[CLS] i found several studying spots to [MASK] down and study in . [SEP],0.8808178305625916,1.1333107948303223
sit,stool,beware,functional property,[CLS] i found several studying spots to [MASK] down and study in . [SEP],0.8808178305625916,1.1333107948303223
sit,lap,vulnerable,action,"[CLS] feeling guilty , i gave up my seat , motioning to her to [MASK] down . [SEP]",0.9897679686546326,0.13292790949344635
sit,stool,beware,functional property,"[CLS] feeling guilty , i gave up my seat , motioning to her to [MASK] down . [SEP]",0.9897679686546326,0.13292790949344635
situation,circumstance,crack,synonym,[CLS] we talked about the [MASK] . [SEP],0.07254425436258316,9.717207908630371
situation,tense,mountain,forward phrasal associate,[CLS] we talked about the [MASK] . [SEP],0.07254425436258316,9.717207908630371
situation,circumstance,crack,synonym,[CLS] there was a [MASK] downtown . [SEP],0.1079387292265892,7.649611473083496
situation,tense,mountain,forward phrasal associate,[CLS] there was a [MASK] downtown . [SEP],0.1079387292265892,7.649611473083496
situation,circumstance,crack,synonym,[CLS] he can get out of just about any [MASK] he does n't want to be in . [SEP],0.43570682406425476,4.410536766052246
situation,tense,mountain,forward phrasal associate,[CLS] he can get out of just about any [MASK] he does n't want to be in . [SEP],0.43570682406425476,4.410536766052246
situation,circumstance,crack,synonym,[CLS] but it 's better than forcing myself into a [MASK] i could n't do . [SEP],0.6081516742706299,2.898679256439209
situation,tense,mountain,forward phrasal associate,[CLS] but it 's better than forcing myself into a [MASK] i could n't do . [SEP],0.6081516742706299,2.898679256439209
situation,circumstance,crack,synonym,"[CLS] but , he was determined to make the best of his [MASK] . [SEP]",0.6008254289627075,1.7744839191436768
situation,tense,mountain,forward phrasal associate,"[CLS] but , he was determined to make the best of his [MASK] . [SEP]",0.6008254289627075,1.7744839191436768
situation,circumstance,crack,synonym,[CLS] she called up her phone company and explained her [MASK] . [SEP],0.8714523315429688,1.3493367433547974
situation,tense,mountain,forward phrasal associate,[CLS] she called up her phone company and explained her [MASK] . [SEP],0.8714523315429688,1.3493367433547974
situation,circumstance,crack,synonym,[CLS] it really gave ed a new perspective on his [MASK] . [SEP],0.7430288195610046,2.6041126251220703
situation,tense,mountain,forward phrasal associate,[CLS] it really gave ed a new perspective on his [MASK] . [SEP],0.7430288195610046,2.6041126251220703
situation,circumstance,crack,synonym,"[CLS] i explained the [MASK] to my manager , who said the same thing . [SEP]",0.8550918698310852,1.7207218408584595
situation,tense,mountain,forward phrasal associate,"[CLS] i explained the [MASK] to my manager , who said the same thing . [SEP]",0.8550918698310852,1.7207218408584595
situation,circumstance,crack,synonym,[CLS] tired of her living [MASK] marge decides to escape . [SEP],0.7753599882125854,1.4395020008087158
situation,tense,mountain,forward phrasal associate,[CLS] tired of her living [MASK] marge decides to escape . [SEP],0.7753599882125854,1.4395020008087158
situation,circumstance,crack,synonym,[CLS] the same [MASK] happened when dan turned on his computer . [SEP],0.9748126864433289,0.3526529371738434
situation,tense,mountain,forward phrasal associate,[CLS] the same [MASK] happened when dan turned on his computer . [SEP],0.9748126864433289,0.3526529371738434
six,five,toenail,category,"[CLS] end of two months i lost 51 pounds , [MASK] pounds more than my coworker . [SEP]",0.06913967430591583,6.0124430656433105
six,pack,customer,backward phrasal associate,"[CLS] end of two months i lost 51 pounds , [MASK] pounds more than my coworker . [SEP]",0.06913967430591583,6.0124430656433105
six,five,toenail,category,[CLS] she woke up at five every morning to run [MASK] miles . [SEP],0.242282897233963,3.8567590713500977
six,pack,customer,backward phrasal associate,[CLS] she woke up at five every morning to run [MASK] miles . [SEP],0.242282897233963,3.8567590713500977
six,five,toenail,category,[CLS] he moved the car forward [MASK] feet . [SEP],0.17645244300365448,3.8149912357330322
six,pack,customer,backward phrasal associate,[CLS] he moved the car forward [MASK] feet . [SEP],0.17645244300365448,3.8149912357330322
six,five,toenail,category,[CLS] i 've been unemployed for about [MASK] months now . [SEP],0.44268783926963806,2.9744277000427246
six,pack,customer,backward phrasal associate,[CLS] i 've been unemployed for about [MASK] months now . [SEP],0.44268783926963806,2.9744277000427246
six,five,toenail,category,"[CLS] [MASK] weeks after she died , they got married on his birthday . [SEP]",0.49884265661239624,2.815307140350342
six,pack,customer,backward phrasal associate,"[CLS] [MASK] weeks after she died , they got married on his birthday . [SEP]",0.49884265661239624,2.815307140350342
six,five,toenail,category,[CLS] cleo ended up needing [MASK] cavities filled at the dentist office . [SEP],0.6353370547294617,2.71232271194458
six,pack,customer,backward phrasal associate,[CLS] cleo ended up needing [MASK] cavities filled at the dentist office . [SEP],0.6353370547294617,2.71232271194458
six,five,toenail,category,[CLS] jared now stands at [MASK] foot tall . [SEP],0.6290310621261597,1.9785375595092773
six,pack,customer,backward phrasal associate,[CLS] jared now stands at [MASK] foot tall . [SEP],0.6290310621261597,1.9785375595092773
six,five,toenail,category,[CLS] jason and his friends took a trip to [MASK] flags yesterday . [SEP],0.8154803514480591,1.1136183738708496
six,pack,customer,backward phrasal associate,[CLS] jason and his friends took a trip to [MASK] flags yesterday . [SEP],0.8154803514480591,1.1136183738708496
six,five,toenail,category,[CLS] my friends and i went to [MASK] flags last weekend . [SEP],0.9373151659965515,0.49513334035873413
six,pack,customer,backward phrasal associate,[CLS] my friends and i went to [MASK] flags last weekend . [SEP],0.9373151659965515,0.49513334035873413
six,five,toenail,category,[CLS] omar 's dad [MASK] years ago just before father 's day . [SEP],0.9556957483291626,0.43625009059906006
six,pack,customer,backward phrasal associate,[CLS] omar 's dad [MASK] years ago just before father 's day . [SEP],0.9556957483291626,0.43625009059906006
skin,flesh,fan,synonym,[CLS] but as the day wore on they began to rub the [MASK] on her leg . [SEP],0.08217144757509232,7.875646591186523
skin,smooth,husky,forward phrasal associate,[CLS] but as the day wore on they began to rub the [MASK] on her leg . [SEP],0.08217144757509232,7.875646591186523
skin,flesh,fan,synonym,[CLS] the dog was badly infested with fleas and bleeding bites on his [MASK] . [SEP],0.18412549793720245,5.278635025024414
skin,smooth,husky,forward phrasal associate,[CLS] the dog was badly infested with fleas and bleeding bites on his [MASK] . [SEP],0.18412549793720245,5.278635025024414
skin,flesh,fan,synonym,[CLS] his [MASK] underneath had a rash . [SEP],0.36309951543807983,4.5239996910095215
skin,smooth,husky,forward phrasal associate,[CLS] his [MASK] underneath had a rash . [SEP],0.36309951543807983,4.5239996910095215
skin,flesh,fan,synonym,[CLS] will 's dad had a history of [MASK] cancer . [SEP],0.4629235863685608,3.402411460876465
skin,smooth,husky,forward phrasal associate,[CLS] will 's dad had a history of [MASK] cancer . [SEP],0.4629235863685608,3.402411460876465
skin,flesh,fan,synonym,[CLS] she had some [MASK] tumors removed . [SEP],0.15429243445396423,6.470267295837402
skin,smooth,husky,forward phrasal associate,[CLS] she had some [MASK] tumors removed . [SEP],0.15429243445396423,6.470267295837402
skin,flesh,fan,synonym,[CLS] she started to see changes in her [MASK] tone . [SEP],0.7168484330177307,2.1908068656921387
skin,smooth,husky,forward phrasal associate,[CLS] she started to see changes in her [MASK] tone . [SEP],0.7168484330177307,2.1908068656921387
skin,flesh,fan,synonym,"[CLS] the little - known candidate had dark [MASK] , so the voters elected him . [SEP]",0.4888143241405487,1.5772478580474854
skin,smooth,husky,forward phrasal associate,"[CLS] the little - known candidate had dark [MASK] , so the voters elected him . [SEP]",0.4888143241405487,1.5772478580474854
skin,flesh,fan,synonym,"[CLS] and when the strange massage was over , her [MASK] was smooth . [SEP]",0.7456309199333191,1.9605627059936523
skin,smooth,husky,forward phrasal associate,"[CLS] and when the strange massage was over , her [MASK] was smooth . [SEP]",0.7456309199333191,1.9605627059936523
skin,flesh,fan,synonym,[CLS] andy drinks more water and his [MASK] is not dry . [SEP],0.8627270460128784,1.1085920333862305
skin,smooth,husky,forward phrasal associate,[CLS] andy drinks more water and his [MASK] is not dry . [SEP],0.8627270460128784,1.1085920333862305
skin,flesh,fan,synonym,"[CLS] in addition , denise felt the color accentuated her [MASK] tone as well . [SEP]",0.9687998294830322,0.356667160987854
skin,smooth,husky,forward phrasal associate,"[CLS] in addition , denise felt the color accentuated her [MASK] tone as well . [SEP]",0.9687998294830322,0.356667160987854
sky,cloud,introduce,script,[CLS] misses [MASK] walked into her math class . [SEP],0.017026623710989952,10.779064178466797
sky,rocket,christmas,backward phrasal associate,[CLS] misses [MASK] walked into her math class . [SEP],0.017026623710989952,10.779064178466797
sky,cloud,introduce,script,[CLS] they felt a sense of accomplishment finishing sixty pieces of [MASK] . [SEP],0.13196861743927002,6.097908973693848
sky,rocket,christmas,backward phrasal associate,[CLS] they felt a sense of accomplishment finishing sixty pieces of [MASK] . [SEP],0.13196861743927002,6.097908973693848
sky,cloud,introduce,script,[CLS] rebecca loved to look up at the [MASK] . [SEP],0.30876150727272034,4.6486639976501465
sky,rocket,christmas,backward phrasal associate,[CLS] rebecca loved to look up at the [MASK] . [SEP],0.30876150727272034,4.6486639976501465
sky,cloud,introduce,script,[CLS] when we arrived the [MASK] let loose and started to rain . [SEP],0.4289146065711975,2.2505364418029785
sky,rocket,christmas,backward phrasal associate,[CLS] when we arrived the [MASK] let loose and started to rain . [SEP],0.4289146065711975,2.2505364418029785
sky,cloud,introduce,script,[CLS] when it was high in the [MASK] he found the keys . [SEP],0.4055265188217163,3.386824131011963
sky,rocket,christmas,backward phrasal associate,[CLS] when it was high in the [MASK] he found the keys . [SEP],0.4055265188217163,3.386824131011963
sky,cloud,introduce,script,"[CLS] by flight day , [MASK] was excited and ready to fly ! [SEP]",0.833223819732666,1.3851494789123535
sky,rocket,christmas,backward phrasal associate,"[CLS] by flight day , [MASK] was excited and ready to fly ! [SEP]",0.833223819732666,1.3851494789123535
sky,cloud,introduce,script,[CLS] there was a rainbow in [MASK] . [SEP],0.7597302794456482,2.152559518814087
sky,rocket,christmas,backward phrasal associate,[CLS] there was a rainbow in [MASK] . [SEP],0.7597302794456482,2.152559518814087
sky,cloud,introduce,script,[CLS] the big bang theory predicted background radiation in the [MASK] . [SEP],0.7088286876678467,2.261565685272217
sky,rocket,christmas,backward phrasal associate,[CLS] the big bang theory predicted background radiation in the [MASK] . [SEP],0.7088286876678467,2.261565685272217
sky,cloud,introduce,script,"[CLS] when i finally came out , the [MASK] was clear and the stars were glowing . [SEP]",0.9060274958610535,0.7945261001586914
sky,rocket,christmas,backward phrasal associate,"[CLS] when i finally came out , the [MASK] was clear and the stars were glowing . [SEP]",0.9060274958610535,0.7945261001586914
sky,cloud,introduce,script,"[CLS] the [MASK] was clear , there were no clouds . [SEP]",0.9821571111679077,0.1977284550666809
sky,rocket,christmas,backward phrasal associate,"[CLS] the [MASK] was clear , there were no clouds . [SEP]",0.9821571111679077,0.1977284550666809
sleep,nap,unseen,synonym,[CLS] even the 30 minutes of [MASK] was by accident . [SEP],0.05964573845267296,8.792187690734863
sleep,motel,farmer,functional property,[CLS] even the 30 minutes of [MASK] was by accident . [SEP],0.05964573845267296,8.792187690734863
sleep,nap,unseen,synonym,[CLS] trey was so excited for the super bowl he could n't [MASK] . [SEP],0.24677270650863647,4.469154357910156
sleep,motel,farmer,functional property,[CLS] trey was so excited for the super bowl he could n't [MASK] . [SEP],0.24677270650863647,4.469154357910156
sleep,nap,unseen,synonym,[CLS] marty had a peaceful night [MASK] . [SEP],0.25373369455337524,5.471073150634766
sleep,motel,farmer,functional property,[CLS] marty had a peaceful night [MASK] . [SEP],0.25373369455337524,5.471073150634766
sleep,nap,unseen,synonym,"[CLS] we were afraid to [MASK] after the movies , so we ate popcorn . [SEP]",0.31289228796958923,4.691775321960449
sleep,motel,farmer,functional property,"[CLS] we were afraid to [MASK] after the movies , so we ate popcorn . [SEP]",0.31289228796958923,4.691775321960449
sleep,nap,unseen,synonym,[CLS] tom wanted to fix his [MASK] schedule . [SEP],0.5722827315330505,4.633772850036621
sleep,motel,farmer,functional property,[CLS] tom wanted to fix his [MASK] schedule . [SEP],0.5722827315330505,4.633772850036621
